customer_id,name,email,region,member_since,credit_limit,customer_segment
CUST001429,Andrew Rodriguez,schmidtrandy@example.org,Northeast,2021-05-09,25000,Bronze
CUST001430,Nicholas Schultz,worozco@example.com,Southwest,2023-10-10,5000,Bronze
CUST001431,Roger Conley,uwilliams@example.com,Southwest,2021-03-03,5000,Bronze
CUST001432,Misty Burnett,reyestina@example.org,Midwest,2022-05-15,50000,Bronze
CUST001433,Elizabeth Morales,stephaniescott@example.net,Midwest,2023-12-28,15000,Bronze
CUST001434,Thomas Sanford,ashleycooley@example.net,Midwest,2023-01-28,25000,Platinum
CUST001435,Dana Lindsey,ashley36@example.com,West,2024-01-03,5000,Platinum
CUST001436,Destiny Powers,rbrowning@example.com,Southeast,2022-02-09,50000,Silver
CUST001437,Albert Perry,joshuaford@example.net,Southeast,2022-04-16,25000,Gold
CUST001438,Albert Nguyen,carrjessica@example.net,Southeast,2024-04-29,15000,Gold
CUST001439,Madison Murphy,jalvarez@example.org,Northeast,2022-05-23,50000,Silver
CUST001440,Rodney Hernandez,sclark@example.org,Northeast,2023-09-17,5000,Bronze
CUST001441,Andrew Phelps,welchanna@example.com,Southwest,2021-05-08,50000,Platinum
CUST001442,Kendra Torres,shannon70@example.org,Southwest,2023-07-08,50000,Bronze
CUST001443,Guy Reynolds,potterjustin@example.net,Midwest,2022-12-24,10000,Gold
CUST001444,Thomas Anderson,davisjeffery@example.org,Southeast,2023-04-20,25000,Silver
CUST001445,Christopher Waters,wpierce@example.org,Southeast,2022-09-09,10000,Silver
CUST001446,Emma Cox,beckgloria@example.net,Southwest,2024-01-24,15000,Silver
CUST001447,Joseph Myers,dsimpson@example.com,Northeast,2024-04-27,10000,Bronze
CUST001448,Thomas Thompson,aaron57@example.net,Southwest,2021-09-15,25000,Bronze
CUST001449,Janet Delgado,ojenkins@example.org,Midwest,2023-06-30,5000,Gold
CUST001450,Manuel Duarte,udougherty@example.net,Northeast,2022-01-07,10000,Platinum
CUST001451,Kaitlyn Davis,andrew96@example.net,Midwest,2023-01-24,15000,Silver
CUST001452,Thomas Ellis,gregorygiles@example.org,Southeast,2022-04-23,5000,Gold
CUST001453,Steven Clark,rstevens@example.net,Southwest,2022-10-17,5000,Silver
CUST001454,Christopher Murray,laramary@example.org,Midwest,2021-12-30,25000,Platinum
CUST001455,Andrea Goodman,ecamacho@example.com,Midwest,2021-04-19,50000,Gold
CUST001456,David Baldwin,baldwincatherine@example.net,Southwest,2023-11-17,10000,Gold
CUST001457,Ronald Brown,uclayton@example.org,Midwest,2022-06-21,25000,Silver
CUST001458,Kayla Banks,gcobb@example.org,Northeast,2024-05-28,15000,Silver
CUST001459,Lauren Moody,michaeldouglas@example.org,Southeast,2024-09-01,25000,Gold
CUST001460,Christine Davis,ellisjenna@example.org,Midwest,2024-01-17,10000,Gold
CUST001461,Michael Rivera,klyons@example.com,West,2023-05-25,25000,Platinum
CUST001462,Brittany Roberts,nicoleelliott@example.net,Midwest,2022-03-08,15000,Platinum
CUST001463,Brooke Walters,rmarquez@example.com,Southwest,2021-08-20,5000,Silver
CUST001464,Betty Lawson,oscott@example.org,Southwest,2024-06-03,5000,Gold
CUST001465,Brittany Smith,jennifer86@example.com,Southeast,2023-06-29,50000,Silver
CUST001466,Gregory Moore,alexandra67@example.net,Midwest,2021-09-11,5000,Bronze
CUST001467,Casey Prince,barnettcalvin@example.org,Northeast,2022-04-03,50000,Bronze
CUST001468,Donald Strickland,santosmichael@example.com,Southwest,2023-04-18,50000,Platinum
CUST001469,Alexandria Francis,judithcox@example.org,Southwest,2022-08-12,10000,Bronze
CUST001470,Gary Jones,wallerbrian@example.net,Southwest,2023-02-10,15000,Platinum
CUST001471,Robert White,jeremylove@example.org,Southeast,2021-03-06,15000,Platinum
CUST001472,Kristen Davis,jessicalowery@example.org,Southeast,2023-02-09,50000,Gold
CUST001473,Darren Willis,imarshall@example.org,Southeast,2022-04-17,25000,Bronze
CUST001474,Christina Wilson,alvarezcory@example.net,West,2021-11-17,15000,Bronze
CUST001475,Mr. Kevin Callahan,cortezscott@example.net,Southeast,2021-10-18,50000,Silver
CUST001476,Lisa Bryant,kingrichard@example.com,Southwest,2022-12-27,10000,Platinum
CUST001477,Jordan Palmer,joseph83@example.com,Southeast,2022-02-13,10000,Silver
CUST001478,Ellen Alexander,tonyflores@example.net,West,2022-11-25,15000,Bronze
CUST001479,Austin Reynolds,cody75@example.net,Southeast,2023-10-07,25000,Silver
CUST001480,Cheryl Rodriguez,jasonshaw@example.com,Northeast,2024-01-31,15000,Gold
CUST001481,Michael Pennington,ashleymoore@example.org,Southeast,2021-10-14,5000,Silver
CUST001482,Christopher Moore,markblack@example.com,Southwest,2023-08-19,15000,Platinum
CUST001483,Penny Adams,thomas45@example.org,West,2022-03-30,25000,Bronze
CUST001484,Sandra Stewart,ronald66@example.org,Northeast,2024-01-25,15000,Bronze
CUST001485,Wayne Gomez,theresawang@example.org,Southwest,2024-04-16,15000,Gold
CUST001486,Matthew Scott,andrew66@example.com,Southwest,2023-04-02,50000,Silver
CUST001487,Rebecca Williamson,ggates@example.org,West,2021-12-28,25000,Gold
CUST001488,John Griffith,ccrane@example.net,Southwest,2022-07-30,5000,Gold
CUST001489,Michelle Wright,dbrown@example.net,West,2022-05-22,10000,Platinum
CUST001490,Jessica Mitchell,vtaylor@example.org,Midwest,2022-04-26,15000,Platinum
CUST001491,Jennifer Hernandez,brittanyandrews@example.net,West,2021-05-15,50000,Bronze
CUST001492,Kenneth Farmer,angela40@example.org,Southwest,2024-02-09,10000,Platinum
CUST001493,Richard Dawson,susan57@example.net,Southeast,2024-07-22,10000,Bronze
CUST001494,John Murray,james44@example.net,Southwest,2024-01-04,15000,Silver
CUST001495,Bryan Jenkins,zshaffer@example.org,Southeast,2024-05-06,10000,Silver
CUST001496,William Brooks,gforbes@example.com,Midwest,2024-03-06,50000,Bronze
CUST001497,Kenneth Walters DDS,mccannkimberly@example.net,Southeast,2021-08-26,25000,Gold
CUST001498,Sarah Berry,mbishop@example.org,Northeast,2024-02-01,25000,Platinum
CUST001499,Donald Hayes,debrajones@example.net,West,2023-04-27,10000,Silver
CUST001500,Richard Stevenson,zpreston@example.net,West,2022-03-12,5000,Silver
CUST001501,Jean Smith,ronald43@example.net,Northeast,2023-09-19,10000,Silver
CUST001502,Jimmy Ortega,patricia92@example.org,Southeast,2024-02-10,50000,Bronze
CUST001503,Christopher Johnson,chanamber@example.org,Southwest,2022-04-30,10000,Bronze
CUST001504,David Clark,frank43@example.org,Southeast,2024-02-09,15000,Silver
CUST001505,Shawn Blackburn,flowersnicholas@example.com,Southwest,2024-06-27,25000,Bronze
CUST001506,Christine Williams,nross@example.com,Midwest,2023-05-19,5000,Silver
CUST001507,Wayne Hunter,martinjason@example.com,West,2023-12-25,50000,Platinum
CUST001508,Zachary Perry,traciemarsh@example.com,West,2022-12-06,10000,Silver
CUST001509,Theresa Smith,zlara@example.org,West,2022-06-09,50000,Silver
CUST001510,Sara Hamilton,jerome16@example.com,Southwest,2021-01-30,10000,Gold
CUST001511,Monica Merritt,taylorjohn@example.net,Southeast,2021-01-20,15000,Platinum
CUST001512,Brenda Harrison,brownleah@example.net,Southwest,2023-08-30,50000,Bronze
CUST001513,Jason Moore,gregstone@example.org,Southeast,2023-12-27,25000,Platinum
CUST001514,Catherine Koch,buchanananthony@example.org,Southeast,2022-03-30,5000,Bronze
CUST001515,Susan Baker,anthony05@example.org,Southeast,2024-07-28,50000,Platinum
CUST001516,Shane Mcintyre,ryankathryn@example.net,Southeast,2023-02-13,50000,Bronze
CUST001517,Adrian Prince,barnescarl@example.com,Southeast,2022-11-16,25000,Bronze
CUST001518,Steven Alexander,collinsterrance@example.com,Southwest,2021-07-13,50000,Bronze
CUST001519,Holly Austin,woodskaitlyn@example.net,Northeast,2021-10-20,25000,Silver
CUST001520,Carlos Dunlap,donnapaul@example.net,Southwest,2022-08-20,50000,Bronze
CUST001521,Ashley Perez,jessicaturner@example.net,West,2024-11-29,50000,Platinum
CUST001522,Kelly Ray,kathleen25@example.com,Midwest,2022-07-08,5000,Platinum
CUST001523,Noah Rosales,ywelch@example.org,Southeast,2024-12-08,25000,Platinum
CUST001524,Mark Conley,fernandomorris@example.net,Midwest,2022-12-10,50000,Bronze
CUST001525,Chelsea Kane,nhayes@example.com,West,2023-07-03,10000,Gold
CUST001526,Autumn Ramirez,matthew24@example.com,West,2024-03-31,10000,Bronze
CUST001527,Mr. Matthew Barnett,kathryn41@example.com,Midwest,2022-09-22,50000,Platinum
CUST001528,Joshua Davis,hgreer@example.net,Midwest,2023-11-14,10000,Bronze
CUST001529,Gregory Chavez,burchteresa@example.org,Northeast,2022-08-10,50000,Bronze
CUST001530,Yvette Lee,kimberlygonzalez@example.net,Southwest,2022-06-08,5000,Platinum
CUST001531,Brittany Heath,mcbridemichael@example.org,Southeast,2023-10-17,15000,Platinum
CUST001532,Carol Moore DDS,meganpotter@example.org,Midwest,2023-03-08,5000,Silver
CUST001533,Jessica Harris,haleystacy@example.com,West,2022-07-30,50000,Gold
CUST001534,Jennifer Woods,derek40@example.org,Midwest,2022-01-09,50000,Platinum
CUST001535,Emily Leblanc,brownrobert@example.org,Southwest,2022-12-10,15000,Gold
CUST001536,William Bray,petermoore@example.com,West,2022-08-01,10000,Platinum
CUST001537,Ruben Jones,donald61@example.net,Southwest,2023-12-23,50000,Platinum
CUST001538,Brittany Ramos,kathleen01@example.net,Southeast,2022-04-06,15000,Platinum
CUST001539,Mark Ruiz,hevans@example.net,Midwest,2023-12-28,15000,Gold
CUST001540,Benjamin Werner,nancy06@example.com,West,2021-06-20,10000,Bronze
CUST001541,Kevin Walter,oblake@example.net,Southeast,2021-06-06,25000,Silver
CUST001542,Miss Linda Cox DVM,bcopeland@example.com,Northeast,2021-03-30,10000,Platinum
CUST001543,Randy Kirby,rebecca85@example.com,Midwest,2023-09-08,50000,Bronze
CUST001544,Howard Smith,fsanchez@example.org,Southeast,2023-05-20,25000,Bronze
CUST001545,Ashley Norman,kcastro@example.com,Northeast,2023-06-12,10000,Platinum
CUST001546,Mary Williams,garzalaura@example.org,Southwest,2023-04-27,25000,Bronze
CUST001547,Phillip Ward,tochoa@example.net,Northeast,2021-03-06,15000,Silver
CUST001548,Jessica Murray,bentleylisa@example.net,Midwest,2023-12-30,5000,Bronze
CUST001549,Terry Robinson,andrewbautista@example.org,West,2022-03-10,25000,Gold
CUST001550,Allen Bryant,michael55@example.org,Southwest,2022-02-15,5000,Silver
CUST001551,Erika Lyons,kayla23@example.net,West,2024-02-07,25000,Bronze
CUST001552,Erica Morales,kimberly27@example.org,Southeast,2022-05-09,50000,Gold
CUST001553,Natalie Huff,leslietorres@example.net,Southeast,2021-05-19,5000,Silver
CUST001554,Marc Fowler,tharris@example.com,Southwest,2022-06-03,10000,Bronze
CUST001555,Stephanie Fischer,marcusrodriguez@example.net,Midwest,2022-04-05,10000,Bronze
CUST001556,Maria Phillips,raymonddominguez@example.org,Southeast,2021-05-23,5000,Gold
CUST001557,Suzanne Alvarado,dustin58@example.com,West,2022-08-09,15000,Platinum
CUST001558,Ashley Blanchard,christina15@example.org,West,2022-10-15,50000,Silver
CUST001559,Joshua Contreras,anthony33@example.org,Southwest,2024-07-08,5000,Bronze
CUST001560,Robert Thomas,john09@example.com,Northeast,2024-05-15,50000,Gold
CUST001561,Juan Carroll,hlopez@example.net,Southwest,2022-08-13,50000,Gold
CUST001562,Stephanie Hughes,jasmine54@example.com,Midwest,2022-07-01,15000,Silver
CUST001563,Taylor Flores,chase25@example.net,Southwest,2022-01-02,10000,Platinum
CUST001564,Betty Pollard,gnichols@example.net,West,2021-12-05,50000,Bronze
CUST001565,Michael Bray,stevenandrews@example.org,Midwest,2022-11-10,10000,Platinum
CUST001566,Kevin Brown,andrewwest@example.net,Southwest,2021-04-01,5000,Bronze
CUST001567,Sean Hernandez,cameron49@example.com,Southwest,2024-10-22,15000,Gold
CUST001568,Michelle Henry,valerielewis@example.com,Northeast,2022-04-04,50000,Gold
CUST001569,Elizabeth Hall,ithomas@example.net,Southwest,2023-05-14,50000,Gold
CUST001570,Tricia Brown,briana19@example.org,West,2023-02-19,25000,Platinum
CUST001571,Morgan Wright,maryjohnson@example.com,Southeast,2023-12-07,15000,Platinum
CUST001572,Brandon Powell,yballard@example.net,West,2022-12-01,50000,Bronze
CUST001573,Catherine Collins,jasminekoch@example.com,West,2021-05-19,5000,Gold
CUST001574,Curtis Bell,morgankaren@example.net,Northeast,2022-01-18,25000,Silver
CUST001575,Amy Hawkins,cody08@example.org,Southeast,2021-01-13,15000,Platinum
CUST001576,Alexander Stein,michele23@example.net,Midwest,2023-07-03,50000,Bronze
CUST001577,Daniel Reed,carolberry@example.com,Midwest,2023-11-05,10000,Gold
CUST001578,Cassandra Hernandez,cjohnson@example.net,Northeast,2024-07-27,25000,Gold
CUST001579,Barbara Villa,daniel29@example.net,Northeast,2021-09-08,50000,Silver
CUST001580,Corey Moore,sharon86@example.com,West,2024-10-17,15000,Gold
CUST001581,Ana Sanchez,johnroth@example.org,Southeast,2024-03-12,50000,Gold
CUST001582,Anthony Haas,qcochran@example.net,Southeast,2024-01-14,10000,Platinum
CUST001583,Sarah Davis,rhonda99@example.net,Southeast,2023-02-23,10000,Silver
CUST001584,Joshua Harris,derek34@example.net,Midwest,2022-09-21,10000,Silver
CUST001585,Bradley Johnson,morristimothy@example.com,Southeast,2022-03-29,10000,Gold
CUST001586,Patricia Townsend DDS,lopezchristopher@example.net,Southeast,2024-01-04,5000,Bronze
CUST001587,Carrie Edwards,fergusonbrandon@example.com,Northeast,2022-07-23,25000,Bronze
CUST001588,Joshua Colon,hrodgers@example.org,Southwest,2023-01-20,5000,Platinum
CUST001589,Amanda Lewis,ododson@example.net,Midwest,2022-04-19,50000,Gold
CUST001590,Kathleen Duncan,williamspatrick@example.net,West,2021-06-25,50000,Gold
CUST001591,Tanner Keller,tracey63@example.com,West,2024-09-08,10000,Gold
CUST001592,Christopher George,nicole69@example.net,West,2024-06-21,10000,Silver
CUST001593,Christine Johns,robert06@example.com,Northeast,2022-07-11,50000,Platinum
CUST001594,Chelsey Maxwell,carol60@example.net,West,2024-02-01,50000,Bronze
CUST001595,Michael Jones,wilsonrachel@example.com,Southwest,2021-04-14,15000,Platinum
CUST001596,Carol Singh,smitchell@example.com,Southeast,2024-06-09,25000,Bronze
CUST001597,Philip Foster,stephaniepeters@example.com,Southwest,2021-10-27,25000,Gold
CUST001598,Amanda Mendoza,perezmarissa@example.org,Northeast,2021-05-09,5000,Silver
CUST001599,Andrea Graham,samuel27@example.net,West,2024-02-04,50000,Bronze
CUST001600,Kathy Villegas,jennywilliams@example.org,Midwest,2024-10-23,15000,Gold
CUST001601,Trevor Weeks,steven06@example.com,Southeast,2021-08-18,50000,Gold
CUST001602,Arthur White,matthewgriffith@example.org,Southeast,2024-07-03,15000,Platinum
CUST001603,David Rice,douglasbrandt@example.org,Southwest,2021-06-18,15000,Gold
CUST001604,Joseph Smith,jennifermorris@example.org,Southeast,2021-08-04,25000,Platinum
CUST001605,David James,cervanteskayla@example.org,Southeast,2024-06-12,25000,Gold
CUST001606,Amanda Gardner,banksrenee@example.net,Midwest,2023-08-07,25000,Gold
CUST001607,Luis Cole,feliciasalazar@example.com,West,2024-12-08,10000,Silver
CUST001608,Karen Roach,xherrera@example.org,Southwest,2021-08-05,10000,Bronze
CUST001609,Carrie Coffey,nicole50@example.com,Midwest,2024-03-28,10000,Platinum
CUST001610,Joe Page,vanessamartinez@example.net,West,2022-06-06,10000,Silver
CUST001611,Jennifer Butler,ywallace@example.com,Southeast,2022-06-22,25000,Bronze
CUST001612,James Cummings,johnmarquez@example.net,Southeast,2021-10-18,25000,Platinum
CUST001613,Mary Montgomery,wkelley@example.com,Southeast,2022-07-08,50000,Gold
CUST001614,James Harrison,xevans@example.net,West,2022-09-01,15000,Gold
CUST001615,George Wu,bgiles@example.org,Southwest,2024-10-16,50000,Bronze
CUST001616,Daniel Bradley,joshuareese@example.net,West,2024-02-04,5000,Silver
CUST001617,Laura Owen,robertmcdonald@example.net,Northeast,2021-07-16,10000,Gold
CUST001618,Emily Fitzpatrick,lowekristin@example.org,West,2021-02-07,5000,Platinum
CUST001619,Sheila Rivera,edwardsrachel@example.org,Midwest,2023-12-29,15000,Gold
CUST001620,Elizabeth Jones,brandy77@example.com,Midwest,2023-10-31,50000,Gold
CUST001621,Brian Hoffman,frankwilson@example.net,Midwest,2022-08-28,5000,Platinum
CUST001622,Lori Graves,hannah31@example.net,Northeast,2024-10-19,15000,Silver
CUST001623,Anne Williams,ekennedy@example.org,Southwest,2024-02-01,50000,Silver
CUST001624,Victoria Cox,lrichards@example.com,Midwest,2024-08-05,15000,Gold
CUST001625,Theresa Knight,vanessa51@example.org,Southwest,2021-07-23,25000,Platinum
CUST001626,James Hernandez,suzanneflores@example.net,Northeast,2024-03-10,25000,Gold
CUST001627,Heather Terrell,lsmith@example.com,West,2024-12-25,10000,Silver
CUST001628,David Palmer,burnsrebecca@example.org,Midwest,2023-08-13,25000,Platinum
CUST001629,Deborah Ferrell,billy71@example.com,Northeast,2023-03-23,5000,Silver
CUST001630,William Weber,turnerjames@example.com,Midwest,2022-07-16,10000,Gold
CUST001631,Michael Terry,michael86@example.com,Midwest,2023-11-06,15000,Gold
CUST001632,Gregory Green,tracyadams@example.com,Southwest,2024-09-10,25000,Gold
CUST001633,Melvin Flores,johnsondavid@example.org,West,2021-12-27,15000,Platinum
CUST001634,Austin Armstrong,kimberlyshields@example.org,West,2023-11-29,10000,Silver
CUST001635,Glenda Stout,mooreconnie@example.com,Northeast,2023-07-17,10000,Silver
CUST001636,Maurice Salazar,padillajames@example.net,Midwest,2024-09-21,5000,Silver
CUST001637,Nathan Davis,omoody@example.org,Southeast,2021-03-21,25000,Bronze
CUST001638,Frank Moreno,troth@example.com,Northeast,2023-06-10,5000,Platinum
CUST001639,Dwayne Lowe,ramoswilliam@example.org,Southwest,2021-09-20,5000,Bronze
CUST001640,Charles Weaver,hollywarner@example.org,West,2021-10-08,50000,Bronze
CUST001641,Nicole Perez,lreid@example.com,Northeast,2023-06-04,15000,Silver
CUST001642,Donna Simmons,jill80@example.net,Northeast,2024-07-31,25000,Gold
CUST001643,Diana Martin,brownmax@example.net,Southeast,2021-04-05,10000,Gold
CUST001644,Jessica Craig,vsmith@example.net,West,2021-05-15,10000,Silver
CUST001645,Sydney Ward,carrolljessica@example.com,Southwest,2022-10-27,10000,Bronze
CUST001646,Karen Porter,vedwards@example.org,Northeast,2021-12-06,15000,Gold
CUST001647,Michael Ortiz,ynguyen@example.com,West,2022-11-15,25000,Gold
CUST001648,Jodi Thomas,bbarnes@example.org,Southwest,2024-03-03,25000,Silver
CUST001649,Seth Hernandez,alexis22@example.net,Southwest,2024-10-20,10000,Platinum
CUST001650,Alan Kennedy,matthew07@example.com,Southwest,2021-08-26,25000,Gold
CUST001651,Sarah Ramirez,tommycummings@example.com,Midwest,2022-10-04,25000,Silver
CUST001652,Katherine Wade,suzanne15@example.net,Northeast,2022-12-04,25000,Gold
CUST001653,David Harding,robertsmith@example.com,Midwest,2023-07-18,25000,Gold
CUST001654,Eric Montgomery,georgealyssa@example.com,Southeast,2023-12-01,15000,Bronze
CUST001655,Sharon Wood,cbrown@example.com,Northeast,2022-09-08,50000,Silver
CUST001656,Gabriel Hall,cynthia74@example.net,Midwest,2022-05-19,15000,Platinum
CUST001657,Melissa Winters,kimberly93@example.net,Southwest,2023-05-23,5000,Platinum
CUST001658,Robert Burns,uzamora@example.net,West,2024-07-16,15000,Bronze
CUST001659,Charles Morris,uford@example.com,West,2021-04-14,15000,Silver
CUST001660,Corey Carrillo,michaelstrickland@example.com,Northeast,2022-01-02,50000,Gold
CUST001661,Erin Summers,yhoffman@example.com,Southeast,2024-11-04,25000,Platinum
CUST001662,Mr. Stephen Gonzalez,susanharper@example.org,West,2022-03-14,10000,Silver
CUST001663,Stephen Mills,john66@example.net,West,2024-04-16,25000,Silver
CUST001664,Dean Thomas,johnsondawn@example.com,Midwest,2021-05-01,5000,Platinum
CUST001665,Theodore Hernandez,mpeters@example.com,Southeast,2024-01-20,50000,Gold
